Date,jd,Body,EclType,Mag
2008-Aug-01,2454680.00,S,p,0.57
2008-Aug-16,2454694.00,L,P,1.84
2009-Feb-09,2454872.00,L,N,0.90
2009-Jul-22,2455034.00,S,p,0.89
2009-Aug-06,2455050.00,L,N,0.40
2009-Dec-31,2455196.00,L,P,1.06
2010-Jan-15,2455212.00,S,p,0.54
2010-Jun-26,2455374.00,L,P,1.58
2011-Jan-04,2455566.00,S,p,0.01
2011-Jun-15,2455728.00,L,T,2.69
2011-Dec-10,2455906.00,L,T,2.19
2012-Nov-28,2456260.00,L,N,0.92
2013-Apr-25,2456408.00,L,P,0.99
2013-Oct-19,2456584.00,L,N,0.77
2014-Oct-08,2456938.00,L,T,2.15
2015-Apr-04,2457116.00,L,T,2.08
2015-Sep-28,2457294.00,L,T,2.23
2016-Mar-09,2457456.00,S,p,0.00
2016-Mar-23,2457470.00,L,N,0.78
2016-Sep-16,2457648.00,L,N,0.91
2017-Feb-11,2457796.00,L,N,0.99
2017-Aug-07,2457972.00,L,P,1.29
2018-Jan-31,2458150.00,L,T,2.29
2018-Jul-27,2458326.00,L,T,2.68
2019-Jul-17,2458682.00,L,P,1.70
2019-Dec-26,2458844.00,S,p,0.61
2020-Jan-10,2458858.00,L,N,0.90
2020-Jun-05,2459006.00,L,N,0.57
2020-Jun-21,2459022.00,S,p,0.91
2021-May-26,2459360.00,L,T,1.95
2022-Oct-25,2459878.00,S,p,0.52
2022-Nov-08,2459892.00,L,T,2.41
2023-May-05,2460070.00,L,N,0.96
2023-Oct-28,2460246.00,L,P,1.12
2025-Sep-07,2460926.00,L,T,2.34
2026-Mar-03,2461102.00,L,T,2.18
2027-Feb-21,2461458.00,L,N,0.93
2027-Jul-18,2461604.00,L,N,0.00
2027-Aug-02,2461620.00,S,p,0.22
2028-Jul-06,2461958.00,L,P,1.43
2028-Dec-31,2462136.00,L,T,2.27
2029-Dec-21,2462492.00,L,T,2.20
2030-Jun-01,2462654.00,S,p,0.17
2030-Jun-15,2462668.00,L,P,1.45
2030-Dec-10,2462846.00,L,N,0.94
2031-May-21,2463008.00,S,p,0.46
2032-Apr-25,2463348.00,L,T,2.22
2032-Oct-18,2463524.00,L,T,2.08
2032-Nov-03,2463540.00,S,p,0.02
2033-Apr-14,2463702.00,L,T,2.17
2033-Oct-08,2463878.00,L,T,2.31
2034-Mar-20,2464042.00,S,p,0.79
2034-Apr-03,2464056.00,L,N,0.85
2034-Sep-28,2464234.00,L,P,0.99
2035-Aug-19,2464558.00,L,P,1.15
2035-Sep-02,2464572.00,S,p,0.40
2036-Feb-12,2464736.00,L,T,2.27
2036-Aug-07,2464912.00,L,T,2.53
2037-Jan-31,2465090.00,L,T,2.18
2038-Dec-11,2465768.00,L,N,0.81
2039-Jun-06,2465946.00,L,P,1.83
2039-Nov-30,2466122.00,L,P,2.04
2040-May-26,2466300.00,L,T,2.49
2040-Nov-18,2466476.00,L,T,2.45
2041-Apr-30,2466640.00,S,p,0.03
2041-May-16,2466656.00,L,P,1.07
2042-Apr-05,2466980.00,L,N,0.87
2042-Apr-20,2466994.00,S,p,0.10
2042-Oct-14,2467172.00,S,p,0.01
2043-Mar-25,2467334.00,L,T,2.19
2043-Sep-19,2467512.00,L,T,2.24
2044-Mar-13,2467688.00,L,T,2.23
2044-Sep-07,2467866.00,L,T,2.09
2045-Aug-27,2468220.00,L,N,0.68
2046-Jan-22,2468368.00,L,P,1.03
2046-Jul-18,2468544.00,L,P,1.28
2047-Jan-12,2468722.00,L,T,2.27
2048-Jun-11,2469238.00,S,p,0.21
2048-Jun-26,2469254.00,L,P,1.58
2049-Jun-15,2469608.00,L,N,0.25
2049-Nov-09,2469754.00,L,N,0.68
2049-Nov-25,2469770.00,S,p,0.38
2050-May-07,2469934.00,L,T,2.10
2050-Oct-30,2470110.00,L,T,2.03
2051-Apr-11,2470272.00,S,p,0.38
2051-Apr-26,2470288.00,L,T,2.28
2051-Oct-19,2470464.00,L,T,2.37
2052-Apr-14,2470642.00,L,N,0.95
2052-Oct-08,2470818.00,L,P,1.06
2053-Mar-04,2470966.00,L,N,0.93
2053-Sep-12,2471158.00,S,p,0.45
2055-Feb-12,2471676.00,L,T,2.20
2056-Feb-01,2472030.00,L,N,0.91
2056-Jul-26,2472206.00,L,N,0.64
2056-Dec-22,2472354.00,L,N,0.79
2057-Jun-17,2472532.00,L,P,1.70
2057-Dec-11,2472708.00,L,P,2.02
2058-Jun-06,2472886.00,L,T,2.62
2058-Nov-30,2473062.00,L,T,2.48
2059-Nov-05,2473402.00,S,p,0.34
2059-Nov-19,2473416.00,L,P,1.20
2060-Apr-16,2473566.00,L,N,0.77
2060-Apr-30,2473580.00,S,p,0.54
2060-Oct-09,2473742.00,L,N,0.88
2061-Apr-05,2473920.00,L,T,2.10
2061-Apr-20,2473934.00,S,p,0.60
2062-Mar-25,2474274.00,L,T,2.29
2062-Sep-03,2474436.00,S,p,0.18
2062-Sep-18,2474450.00,L,T,2.20
2063-Mar-14,2474628.00,L,P,1.01
2063-Sep-07,2474804.00,L,N,0.81
2064-Feb-03,2474954.00,L,P,1.02
2064-Feb-17,2474968.00,S,p,0.73
2065-Jan-22,2475308.00,L,T,2.26
2065-Jul-17,2475484.00,L,T,2.59
2066-Jan-11,2475662.00,L,T,2.23
2066-Dec-31,2476016.00,L,N,0.98
2067-May-28,2476164.00,L,N,0.64
2067-Nov-21,2476340.00,L,N,0.65
2068-Nov-09,2476694.00,L,T,2.00
2069-Oct-30,2477050.00,L,T,2.42
2070-Apr-11,2477212.00,S,p,0.45
2070-Oct-19,2477404.00,L,P,1.13
2071-Mar-16,2477552.00,L,N,0.89
2071-Sep-09,2477728.00,L,N,0.90
2072-Mar-04,2477906.00,L,T,2.21
2072-Aug-28,2478082.00,L,T,2.24
2072-Sep-12,2478098.00,S,p,0.27
2073-Aug-17,2478436.00,L,T,2.15
2074-Jan-27,2478600.00,S,p,0.47
2074-Feb-12,2478616.00,L,N,0.92
2074-Jul-08,2478762.00,L,N,0.19
2074-Jul-24,2478778.00,S,p,0.26
2074-Aug-07,2478792.00,L,N,0.78
2075-Jul-13,2479132.00,S,p,0.01
2076-Jun-17,2479472.00,L,T,2.75
2076-Dec-10,2479648.00,L,T,2.50
2077-Jun-06,2479826.00,L,P,1.33
2077-Nov-30,2480002.00,L,P,1.23
2078-Nov-19,2480356.00,L,N,0.06
2079-Oct-10,2480682.00,L,T,2.08
2080-Apr-04,2480858.00,L,T,2.36
2080-Sep-29,2481036.00,L,T,2.30
2081-Mar-25,2481214.00,L,P,1.06
2081-Sep-03,2481376.00,S,p,0.54
2082-Aug-08,2481714.00,L,N,1.00
2083-Feb-02,2481892.00,L,T,2.24
2083-Jul-29,2482070.00,L,T,2.45
2084-Jan-23,2482248.00,L,T,2.24
2084-Jul-03,2482410.00,S,p,0.08
2084-Jul-17,2482424.00,L,P,1.85
2085-Jan-11,2482602.00,L,N,0.99
2085-Jun-22,2482764.00,S,p,0.61
2086-May-28,2483104.00,L,P,1.85
2086-Nov-20,2483280.00,L,P,1.97
2086-Dec-06,2483296.00,S,p,0.42
2087-May-17,2483458.00,L,T,2.53
2087-Nov-10,2483634.00,L,T,2.46
2088-Apr-21,2483798.00,S,p,0.56
2088-May-05,2483812.00,L,P,1.17
2088-Oct-30,2483990.00,L,P,1.18
2089-Sep-20,2484314.00,L,N,0.79
2090-Mar-16,2484492.00,L,T,2.17
2090-Sep-09,2484668.00,L,T,2.12
2091-Mar-05,2484846.00,L,T,2.25
2091-Aug-29,2485022.00,L,T,2.28
2092-Jul-19,2485348.00,L,N,0.06
2093-Jan-12,2485524.00,L,N,0.76
2093-Jul-08,2485702.00,L,P,1.43
2093-Jul-23,2485716.00,S,p,0.71
2094-Jan-01,2485878.00,L,P,1.99
2094-Dec-21,2486232.00,L,T,2.51
2095-Jun-18,2486412.00,L,P,1.46
2096-Oct-31,2486912.00,L,N,0.77
2096-Nov-30,2486942.00,L,N,0.09
2097-Apr-26,2487090.00,L,P,1.90
2097-Oct-21,2487268.00,L,T,2.02
2098-Apr-15,2487444.00,L,T,2.44
2099-Sep-29,2487976.00,L,N,1.03
2100-Feb-24,2488124.00,L,N,0.96
2100-Aug-20,2488300.00,L,N,0.87
2101-Feb-14,2488478.00,L,T,2.22
2101-Feb-28,2488492.00,S,p,0.57
2102-Jul-30,2489010.00,L,T,1.99
2103-Jul-04,2489348.00,S,p,0.48
2103-Jul-19,2489364.00,L,N,0.63
2103-Dec-13,2489510.00,L,N,0.63
2103-Dec-29,2489526.00,S,p,0.19
2104-Jun-08,2489688.00,L,P,1.71
2105-May-29,2490044.00,L,T,2.67
2105-Nov-21,2490220.00,L,T,2.50
2106-May-18,2490398.00,L,P,1.30
2106-Nov-11,2490574.00,L,P,1.22
2107-Apr-07,2490722.00,L,N,0.77
2107-Oct-16,2490914.00,S,p,0.03
2109-Mar-17,2491432.00,L,T,2.30
2110-Mar-06,2491786.00,L,N,0.97
2110-Aug-29,2491962.00,L,P,1.04
2111-Jan-25,2492110.00,L,N,0.74
2111-Jul-21,2492288.00,L,P,1.29
2112-Jan-14,2492464.00,L,P,1.97
2112-Jul-09,2492642.00,L,T,2.65
2113-Jan-02,2492818.00,L,T,2.52
2113-Dec-08,2493158.00,S,p,0.52
2113-Dec-22,2493172.00,L,P,1.26
2114-May-19,2493320.00,L,N,0.40
2114-Jun-03,2493336.00,S,t,1.07
2114-Nov-12,2493498.00,L,N,0.73
2115-May-08,2493674.00,L,P,1.78
2115-May-24,2493690.00,S,p,0.78
2116-Apr-27,2494030.00,L,T,2.54
2116-Oct-06,2494192.00,S,p,0.10
2116-Oct-21,2494206.00,L,T,2.46
2117-Apr-16,2494384.00,L,P,1.21
2117-Oct-10,2494560.00,L,P,1.13
2118-Mar-08,2494710.00,L,N,0.92
2118-Mar-22,2494724.00,S,p,0.58
2119-Feb-25,2495064.00,L,T,2.19
2119-Aug-20,2495240.00,L,T,2.19
2120-Feb-14,2495418.00,L,T,2.29
2121-Feb-02,2495772.00,L,N,1.03
2121-Jun-30,2495920.00,L,N,0.23
2121-Jul-30,2495950.00,L,N,0.76
2121-Dec-24,2496096.00,L,N,0.62
2122-Jun-20,2496274.00,L,P,1.56
2122-Dec-13,2496450.00,L,P,1.94
2124-May-14,2496968.00,S,p,0.91
2124-Nov-21,2497160.00,L,P,1.24
2125-Apr-18,2497308.00,L,N,0.69
2125-Oct-12,2497484.00,L,N,0.61
2126-Apr-07,2497662.00,L,T,2.04
2126-Oct-01,2497838.00,L,P,1.90
2126-Oct-16,2497854.00,S,p,0.77
2127-Sep-20,2498192.00,L,T,2.51
2128-Mar-01,2498356.00,S,p,0.95
2128-Mar-17,2498372.00,L,N,1.01
2128-Sep-09,2498548.00,L,P,1.15
2129-Aug-15,2498888.00,S,p,0.10
2130-Jul-21,2499228.00,L,T,2.51
2131-Jan-13,2499404.00,L,T,2.53
2131-Jul-10,2499582.00,L,P,1.75
2132-Jan-03,2499758.00,L,P,1.27
2132-May-30,2499906.00,L,N,0.26
2132-Jun-28,2499936.00,L,N,0.30
2132-Dec-22,2500112.00,L,N,0.11
2133-May-19,2500260.00,L,P,1.66
2133-Nov-12,2500438.00,L,P,1.92
2134-Nov-02,2500792.00,L,T,2.52
2135-Apr-28,2500970.00,L,P,1.30
2135-Oct-07,2501132.00,S,p,0.59
2135-Oct-22,2501146.00,L,P,1.21
2136-Apr-16,2501324.00,L,N,0.04
2136-Sep-10,2501470.00,L,N,0.65
2137-Mar-07,2501648.00,L,T,2.14
2137-Aug-31,2501826.00,L,T,2.08
2138-Feb-25,2502004.00,L,T,2.32
2138-Aug-20,2502180.00,L,T,2.24
2139-Feb-14,2502358.00,L,N,1.06
2139-Jul-12,2502506.00,L,N,0.09
2140-Dec-24,2503036.00,L,P,1.93
2141-Jan-08,2503052.00,S,p,0.58
2141-Jun-19,2503214.00,L,T,2.81
2141-Dec-13,2503390.00,L,T,2.54
2142-May-25,2503554.00,S,p,0.26
2142-Jun-08,2503568.00,L,P,1.58
2143-May-28,2503922.00,L,N,0.25
2143-Oct-23,2504070.00,L,N,0.53
2144-Apr-18,2504248.00,L,T,1.96
2144-Oct-11,2504424.00,L,P,1.81
2145-Apr-07,2504602.00,L,T,2.42
2145-Oct-01,2504778.00,L,T,2.61
2147-Feb-15,2505280.00,L,N,0.69
2147-Aug-11,2505458.00,L,P,1.04
2147-Aug-26,2505472.00,S,p,0.88
2147-Sep-10,2505488.00,L,N,0.01
2148-Feb-04,2505634.00,L,P,1.94
2149-Jan-23,2505988.00,L,T,2.54
2149-Jul-20,2506166.00,L,P,1.90
2150-Jul-10,2506522.00,L,N,0.45
2150-Dec-04,2506668.00,L,N,0.67
2151-Jan-03,2506698.00,L,N,0.12
2151-Nov-24,2507024.00,L,P,1.89
2152-May-18,2507200.00,L,T,2.76
2154-Mar-29,2507880.00,L,N,0.81
2154-Apr-28,2507910.00,L,N,0.12
2154-Sep-21,2508056.00,L,N,0.55
2155-Mar-19,2508234.00,L,T,2.09
2155-Apr-02,2508248.00,S,p,0.85
2156-Aug-31,2508766.00,L,T,2.36
2157-Aug-05,2509104.00,S,p,0.39
2157-Aug-20,2509120.00,L,P,1.01
2158-Jan-14,2509266.00,L,N,0.62
2158-Jan-30,2509282.00,S,p,0.88
2158-Jul-11,2509444.00,L,P,1.25
2159-Jun-30,2509798.00,L,T,2.65
2159-Dec-25,2509976.00,L,T,2.55
2160-Jun-18,2510152.00,L,P,1.73
2160-Dec-13,2510330.00,L,P,1.28
2161-May-09,2510478.00,L,N,0.50
2161-May-25,2510494.00,S,p,0.19
2161-Nov-17,2510670.00,S,p,0.04
2162-Oct-23,2511010.00,L,P,1.74
2163-Apr-19,2511188.00,L,T,2.50
2164-Apr-07,2511542.00,L,P,1.13
2164-Sep-30,2511718.00,L,P,1.34
2165-Feb-26,2511866.00,L,N,0.65
2165-Aug-22,2512044.00,L,N,0.92
2166-Feb-15,2512220.00,L,P,1.91
2166-Aug-11,2512398.00,L,T,2.25
2167-Jan-21,2512560.00,S,p,0.18
2167-Aug-01,2512752.00,L,T,2.04
2168-Jan-10,2512914.00,S,p,0.89
2168-Jan-24,2512928.00,L,P,1.29
2168-Jul-05,2513092.00,S,p,0.55
2168-Dec-15,2513254.00,L,N,0.66
2169-Jun-09,2513430.00,L,P,1.38
2169-Dec-04,2513608.00,L,P,1.86
2170-May-30,2513786.00,L,T,2.82
2170-Nov-08,2513948.00,S,p,0.20
2170-Nov-23,2513962.00,L,T,2.61
2171-May-19,2514140.00,L,P,1.52
2171-Nov-12,2514316.00,L,P,1.33
2172-Apr-09,2514466.00,L,N,0.73
2172-Apr-23,2514480.00,S,p,0.06
2172-Oct-31,2514670.00,L,N,0.10
2173-Mar-29,2514820.00,L,P,2.02
2173-Sep-21,2514996.00,L,P,1.88
2174-Mar-18,2515174.00,L,T,2.42
2174-Aug-27,2515336.00,S,p,0.07
2175-Mar-07,2515528.00,L,P,1.14
2175-Aug-16,2515690.00,S,p,0.11
2175-Sep-01,2515706.00,L,P,1.12
2176-Jan-26,2515852.00,L,N,0.61
2176-Jul-22,2516030.00,L,P,1.10
2177-Jan-14,2516206.00,L,P,1.91
2177-Jul-11,2516384.00,L,T,2.49
2178-Jun-30,2516738.00,L,P,1.88
2178-Dec-25,2516916.00,L,P,1.28
2179-May-21,2517064.00,L,N,0.40
2179-Jun-05,2517078.00,S,p,0.28
2179-Nov-14,2517240.00,L,N,0.42
2180-May-09,2517418.00,L,P,1.76
2180-Nov-02,2517594.00,L,P,1.68
2180-Nov-17,2517610.00,S,p,0.73
2181-Oct-22,2517948.00,L,T,2.76
2182-Apr-03,2518112.00,S,p,0.45
2182-Apr-19,2518128.00,L,P,1.21
2182-Oct-12,2518304.00,L,P,1.43
2183-Oct-01,2518658.00,L,N,0.19
2184-Aug-22,2518984.00,L,T,2.12
2185-Feb-14,2519160.00,L,T,2.57
2186-Feb-04,2519514.00,L,P,1.31
2187-Jan-24,2519868.00,L,N,0.14
2187-Jun-21,2520016.00,L,P,1.24
2187-Jul-06,2520032.00,S,p,0.23
2187-Dec-15,2520194.00,L,P,1.85
2188-Dec-04,2520548.00,L,T,2.65
2189-May-30,2520726.00,L,P,1.64
2189-Nov-08,2520888.00,S,p,0.59
2189-Nov-23,2520902.00,L,P,1.38
2190-May-04,2521064.00,S,p,0.94
2190-May-19,2521080.00,L,N,0.32
2190-Nov-12,2521256.00,L,N,0.16
2191-Apr-09,2521404.00,L,P,1.94
2191-Oct-03,2521582.00,L,P,1.79
2192-Mar-29,2521760.00,L,T,2.50
2192-Sep-21,2521936.00,L,T,2.57
2193-Mar-18,2522114.00,L,P,1.20
2194-Feb-05,2522438.00,L,N,0.60
2194-Aug-16,2522630.00,S,p,0.37
2195-Jan-26,2522792.00,L,P,1.90
2195-Feb-10,2522808.00,S,p,0.39
2196-Jan-15,2523146.00,L,T,2.56
2197-Jun-29,2523678.00,L,N,0.67
2197-Nov-24,2523826.00,L,N,0.39
2197-Dec-09,2523840.00,S,p,0.19
2198-May-21,2524004.00,L,P,1.65
2198-Nov-13,2524180.00,L,P,1.63
2199-May-10,2524358.00,L,T,2.69
2199-Nov-02,2524534.00,L,T,2.82
2201-Mar-20,2525036.00,L,N,0.53
2201-Sep-13,2525214.00,L,N,0.71
2201-Sep-28,2525228.00,S,p,0.82
2201-Oct-13,2525244.00,L,N,0.27
2202-Mar-09,2525390.00,L,P,1.83
2202-Sep-17,2525582.00,S,p,0.00
2203-Feb-27,2525746.00,L,T,2.60
2203-Aug-23,2525922.00,L,T,2.32
2204-Aug-11,2526276.00,L,N,0.91
2205-Jan-06,2526424.00,L,N,0.63
2205-Feb-05,2526454.00,L,N,0.15
2205-Dec-27,2526780.00,L,P,1.84
2206-Jun-21,2526956.00,L,T,2.55
2208-May-01,2527636.00,L,N,0.54
2208-May-31,2527666.00,L,N,0.43
2208-Oct-24,2527812.00,L,N,0.34
2209-Apr-21,2527990.00,L,P,1.85
2209-May-05,2528004.00,S,p,0.35
2210-Oct-04,2528522.00,L,T,2.65
2211-Sep-23,2528876.00,L,P,1.32
2212-Feb-17,2529022.00,L,N,0.59
2212-Mar-04,2529038.00,S,p,0.67
2212-Aug-13,2529200.00,L,N,0.80
2213-Aug-02,2529554.00,L,T,2.17
2214-Jan-27,2529732.00,L,T,2.58
2214-Jul-22,2529908.00,L,T,2.19
2215-Jan-16,2530086.00,L,P,1.29
2215-Jun-12,2530234.00,L,N,0.16
2215-Jul-12,2530264.00,L,N,0.81
2216-Nov-25,2530766.00,L,P,1.59
2216-Dec-10,2530780.00,S,p,0.69
2217-May-22,2530944.00,L,T,2.81
2218-May-11,2531298.00,L,P,1.40
2218-Nov-03,2531474.00,L,P,1.55
2219-Apr-01,2531622.00,L,N,0.46
2219-Sep-25,2531800.00,L,N,0.61
2220-Mar-20,2531976.00,L,P,1.77
2220-Sep-13,2532154.00,L,P,1.90
2221-Sep-03,2532508.00,L,T,2.45
2222-Feb-12,2532670.00,S,p,0.63
2222-Feb-26,2532684.00,L,P,1.35
2222-Aug-08,2532848.00,S,p,0.03
2222-Aug-23,2532862.00,L,N,1.05
2223-Jan-18,2533010.00,L,N,0.62
2223-Jul-13,2533186.00,L,N,0.95
2224-Jan-07,2533364.00,L,P,1.83
2224-Jul-02,2533542.00,L,T,2.41
2224-Dec-26,2533718.00,L,T,2.69
2225-Jun-21,2533896.00,L,P,1.89
2225-Dec-01,2534058.00,S,p,0.29
2225-Dec-15,2534072.00,L,P,1.44
2226-May-13,2534222.00,L,N,0.43
2226-Dec-04,2534426.00,L,N,0.23
2227-Oct-25,2534752.00,L,P,1.66
2228-Apr-20,2534930.00,L,T,2.68
2229-Apr-09,2535284.00,L,P,1.35
2229-Sep-18,2535446.00,S,p,0.73
2229-Oct-04,2535462.00,L,P,1.41
2230-Mar-29,2535638.00,L,N,0.10
2230-Aug-24,2535786.00,L,N,0.66
2231-Feb-17,2535962.00,L,P,1.87
2231-Aug-13,2536140.00,L,P,2.02
2232-Feb-07,2536318.00,L,T,2.59
2232-Aug-02,2536494.00,L,T,2.35
2233-Jan-27,2536672.00,L,P,1.30
2233-Jun-23,2536820.00,L,N,0.04
2233-Jul-08,2536834.00,S,p,0.80
2233-Dec-17,2536996.00,L,N,0.33
2234-Jun-12,2537174.00,L,P,1.40
2234-Dec-06,2537350.00,L,P,1.57
2235-Nov-25,2537704.00,L,T,2.87
2236-May-06,2537868.00,S,p,0.03
2236-May-21,2537882.00,L,P,1.52
2236-Nov-14,2538060.00,L,P,1.59
2237-May-11,2538238.00,L,N,0.09
2237-Nov-03,2538414.00,L,N,0.38
2238-Sep-24,2538738.00,L,P,1.80
2239-Mar-20,2538916.00,L,T,2.68
2241-Feb-27,2539626.00,L,N,0.18
2241-Jul-23,2539772.00,L,N,0.81
2241-Aug-08,2539788.00,S,p,0.70
2242-Jan-17,2539950.00,L,P,1.82
2243-Jan-07,2540304.00,L,T,2.70
2243-Jul-03,2540482.00,L,T,2.03
2243-Dec-27,2540658.00,L,P,1.46
2244-Jun-06,2540820.00,S,p,0.64
2244-Jun-21,2540836.00,L,N,0.67
2244-Dec-15,2541012.00,L,N,0.26
2245-May-12,2541160.00,L,P,1.62
2245-Nov-05,2541338.00,L,P,1.61
2246-May-01,2541514.00,L,T,2.79
2246-Oct-25,2541692.00,L,T,2.79
2247-Apr-20,2541868.00,L,P,1.45
2248-Mar-10,2542194.00,L,N,0.53
2248-Apr-09,2542224.00,L,N,0.18
2248-Sep-04,2542372.00,L,N,0.53
2248-Sep-18,2542386.00,S,p,0.77
2248-Oct-03,2542400.00,L,N,0.06
2249-Feb-28,2542548.00,L,P,1.84
2249-Mar-15,2542564.00,S,p,0.40
2249-Aug-24,2542726.00,L,P,1.87
2250-Feb-17,2542902.00,L,T,2.61
2251-Aug-02,2543434.00,L,P,1.10
2251-Dec-28,2543582.00,L,N,0.32
2252-Jun-23,2543760.00,L,P,1.27
2252-Dec-16,2543936.00,L,P,1.55
2253-Jun-12,2544114.00,L,T,2.62
2253-Dec-06,2544290.00,L,T,2.84
2254-Jun-02,2544468.00,L,P,1.65
2255-Apr-22,2544792.00,L,N,0.27
2255-May-07,2544808.00,S,p,0.57
2255-Oct-16,2544970.00,L,N,0.46
2255-Oct-31,2544984.00,S,p,0.24
2255-Nov-15,2545000.00,L,N,0.42
2256-Apr-10,2545146.00,L,P,1.62
2256-Oct-19,2545338.00,S,p,0.29
2257-Mar-31,2545502.00,L,T,2.74
2257-Sep-24,2545678.00,L,T,2.68
2258-Mar-20,2545856.00,L,P,1.44
2258-Sep-13,2546032.00,L,P,1.32
2259-Feb-08,2546180.00,L,N,0.59
2259-Aug-04,2546358.00,L,N,0.67
2259-Sep-02,2546386.00,L,N,0.01
2260-Jul-23,2546712.00,L,T,2.13
2262-Jun-03,2547392.00,L,N,0.18
2262-Jul-03,2547422.00,L,N,0.80
2262-Nov-26,2547568.00,L,N,0.24
2263-May-24,2547746.00,L,P,1.49
2264-May-12,2548100.00,L,T,2.87
2264-Nov-05,2548278.00,L,T,2.83
2265-May-01,2548454.00,L,P,1.56
2265-Oct-25,2548632.00,L,P,1.54
2266-Mar-22,2548780.00,L,N,0.48
2266-Apr-06,2548794.00,S,p,0.72
2266-Oct-15,2548986.00,L,N,0.14
2267-Mar-11,2549134.00,L,P,1.80
2268-Feb-29,2549488.00,L,T,2.64
2268-Aug-09,2549650.00,S,p,0.36
2268-Aug-23,2549664.00,L,T,2.63
2269-Feb-17,2549842.00,L,P,1.33
2269-Aug-13,2550020.00,L,P,1.23
2270-Jan-08,2550168.00,L,N,0.30
2270-Dec-28,2550522.00,L,P,1.53
2271-Jan-12,2550536.00,S,p,0.94
2271-Jun-24,2550700.00,L,T,2.49
2272-Dec-05,2551230.00,L,P,1.65
2273-May-03,2551378.00,L,N,0.16
2273-Jun-01,2551408.00,L,N,0.34
2273-Oct-27,2551556.00,L,N,0.40
2274-Apr-22,2551732.00,L,P,1.53
2274-Oct-16,2551910.00,L,P,1.64
2275-Oct-05,2552264.00,L,T,2.78
2276-Mar-16,2552426.00,S,p,0.35
2276-Mar-30,2552440.00,L,P,1.49
2276-Sep-23,2552618.00,L,P,1.43
2277-Feb-19,2552766.00,L,N,0.57
2277-Mar-05,2552780.00,S,p,0.24
2277-Mar-20,2552796.00,L,N,0.25
2277-Sep-13,2552972.00,L,N,0.13
2278-Feb-08,2553120.00,L,P,1.79
2278-Aug-03,2553296.00,L,T,2.00
2279-Jan-28,2553474.00,L,T,2.73
2279-Jul-24,2553652.00,L,T,2.30
2280-Jan-03,2553814.00,S,p,0.96
2280-Jan-17,2553828.00,L,P,1.49
2280-Jun-14,2553978.00,L,N,0.04
2281-Jan-05,2554182.00,L,N,0.29
2281-Jun-17,2554346.00,S,p,0.40
2281-Nov-26,2554508.00,L,P,1.55
2283-Oct-21,2555202.00,S,p,0.97
2283-Nov-06,2555218.00,L,P,1.60
2284-Apr-30,2555394.00,L,N,0.37
2284-Sep-25,2555542.00,L,N,0.30
2285-Mar-21,2555718.00,L,P,1.75
2285-Sep-14,2555896.00,L,P,1.61
2286-Mar-11,2556074.00,L,T,2.67
2286-Sep-03,2556250.00,L,T,2.76
2287-Mar-01,2556428.00,L,P,1.35
2287-Aug-10,2556590.00,S,p,0.17
2288-Jan-19,2556752.00,L,N,0.28
2288-Jul-14,2556930.00,L,P,1.00
2288-Jul-29,2556944.00,S,p,0.48
2288-Aug-13,2556960.00,L,N,0.09
2289-Jan-07,2557106.00,L,P,1.52
2289-Dec-27,2557460.00,L,T,2.81
2290-Jun-23,2557638.00,L,P,1.92
2290-Dec-17,2557816.00,L,P,1.66
2291-Jun-12,2557992.00,L,N,0.48
2291-Dec-06,2558170.00,L,N,0.47
2292-Oct-26,2558494.00,L,P,1.57
2293-Apr-21,2558672.00,L,T,2.82
2293-Oct-16,2558850.00,L,T,2.87
2294-Oct-05,2559204.00,L,P,1.54
2295-Apr-01,2559382.00,L,N,0.30
2295-Aug-25,2559528.00,L,N,0.42
2295-Sep-10,2559544.00,S,p,0.90
2296-Feb-20,2559706.00,L,P,1.76
2297-Feb-08,2560060.00,L,T,2.75
2297-Aug-03,2560236.00,L,T,2.43
2298-Jan-28,2560414.00,L,P,1.51
2298-Jul-24,2560592.00,L,P,1.06
2298-Dec-18,2560738.00,L,N,0.22
2299-Jan-17,2560768.00,L,N,0.31
2299-Jun-14,2560916.00,L,P,1.20
2299-Dec-08,2561094.00,L,P,1.53
2300-Jun-03,2561270.00,L,T,2.59
2300-Nov-27,2561448.00,L,T,2.77
2301-May-23,2561624.00,L,P,1.81
2302-Apr-13,2561950.00,L,N,0.35
2302-May-13,2561980.00,L,N,0.48
2302-Oct-08,2562128.00,L,N,0.20
2302-Oct-22,2562142.00,S,p,0.75
2302-Nov-06,2562156.00,L,N,0.26
2303-Apr-18,2562320.00,S,p,0.77
2303-Sep-27,2562482.00,L,P,1.50
2304-Mar-22,2562658.00,L,T,2.72
2304-Sep-15,2562836.00,L,T,2.88
2305-Aug-21,2563176.00,S,p,0.73
2305-Sep-04,2563190.00,L,P,1.48
2306-Jan-30,2563338.00,L,N,0.26
2306-Feb-14,2563352.00,S,p,0.44
2306-Mar-01,2563368.00,L,N,0.02
2306-Jul-27,2563516.00,L,N,0.87
2307-Jan-19,2563692.00,L,P,1.51
2307-Jul-16,2563870.00,L,T,2.21
2308-Jan-09,2564046.00,L,T,2.80
2308-Jun-19,2564208.00,S,p,0.20
2308-Jul-05,2564224.00,L,T,2.07
2308-Dec-28,2564400.00,L,P,1.68
2309-Jun-09,2564564.00,S,p,0.98
2309-Nov-18,2564726.00,L,N,0.32
2309-Dec-18,2564756.00,L,N,0.49
