journal	paper	subject	category	author	url	size_in_kb	year	ju_url
IJHS-34-1999-Issue-1	C V Raman‚ M N Saha and The Nobel Prize for the Year 1930	Other	Indic	 Rajinder Singh and Falk Riess	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol34_1_5_RSingh.pdf	240.0		
IJHS-34-1999-Issue-1	Book Reviews	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol34_1_6_BookReviews.pdf	71.0		
IJHS-34-1999-Issue-1	News	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol34_1_7_News.pdf	85.0		
IJHS-34-1999-Issue-2	Indus Numerals on Metal Tools	Math	Indic	 J S Pettersson	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol34_2_1_JSPettersson.pdf	317.0		
IJHS-34-1999-Issue-2	On An Astronomical Concept in Visnupurana	Astronomy	Indic	 B N Narahari Achar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol34_2_2_BNNAchar.pdf	104.0		
IJHS-34-1999-Issue-2	The Solar Numbers in Angkor Wat	Astronomy	Fareast	 Subhash Kak	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol34_2_3_Skak.pdf	203.0		
IJHS-34-1999-Issue-2	A Note On The Vrksayurveda of Parasara	Agriculture	Indic	 Dileep Kumar Kanjilal	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol34_2_4_DKKanjilal.pdf	101.0		
IJHS-34-1999-Issue-2	Intricacy of The Siddhantic Solar Year	Astronomy	Indic	 K Chandra Hari	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol34_2_5_KCHari.pdf	193.0		
IJHS-34-1999-Issue-2	Yantraraja: The Astrolabe in Sanskrit			 Sreeramula Rajeswara Sarma	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol34_2_6_SRSarma.pdf	368.0		
IJHS-34-1999-Issue-2	Book Reviews	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol34_2_7_BookReviews.pdf	119.0		
IJHS-34-1999-Issue-2	News	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol34_2_8_News.pdf	40.0		
IJHS-34-1999-Issue-2	Academy Publications on HOS			 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol34_2_9_AcademyPublicationsonHOS.pdf	93.0		
IJHS-34-1999-Issue-3	Mining of Copper in Ancient India			 Rina Shrivastava	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol34_3_1_RShrivastva.pdf	121.0		
IJHS-34-1999-Issue-3	Earthquake History of India in Medieval Times			 R N Iyengar et al.	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol34_3_2_RNIyengar.pdf	909.0		https://cahc.jainuniversity.ac.in/assets/cached_papers/rni/Vol34_3_2_RNIyengar.pdf
IJHS-34-1999-Issue-3	Michael Faraday Vis–A–Vis Chandrasekhar			 N K Maitra	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol34_3_3_NKMaitra.pdf	72.0		
IJHS-34-1999-Issue-3	Book Review	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol34_3_4_BookReviews.pdf	70.0		
IJHS-34-1999-Issue-3	News— Academy Publications on HOS	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol34_3_5_News.pdf	93.0		
IJHS-34-1999-Issue-4	Technology of Iron and Steel in Kodumal— An Ancient Industrial Centre in Tamil Nadu			 B Sasisekaran and B Raghunatha Rao	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol34_4_1_BSasisekaran.pdf	672.0		
IJHS-34-1999-Issue-4	Katapayadi Notation on a Sanskrit Astrolabe			 Sreeramula Rajeswara Sarma	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol34_4_2_SRSarma.pdf	366.0		
IJHS-34-1999-Issue-4	Dams— Engineering Analysisof Alternatives			 Sandeep Garg et al.	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol34_4_3_SGarg.pdf	388.0		
IJHS-34-1999-Issue-4	Science in British India			 R K Kochhar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol34_4_4_RKKochhar.pdf	481.0		
IJHS-34-1999-Issue-4	Book Review	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol34_4_5_BookReview.pdf	44.0		
IJHS-34-1999-Issue-4	News	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol34_4_6_News.pdf	109.0		
IJHS-34-1999-Issue-4	Supplement— Rasendramangalam of Nagarjuna			 H S Sharma	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol34_4_7_Supplement_Rasendramangalam.pdf	649.0		
IJHS-35-2000-Issue-1	On The Astronomical Basis of the Date of Satapatha Brahmana: A Re–Examination of Dikshit's Theory			 B N N Achar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol35_1_1_BNNAchar.pdf	343.0		
IJHS-35-2000-Issue-1	Date of the Solar Orbit of Satapatha Brahmana			 K Chandra Hari	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol35_1_2_KCHari.pdf	64.0		
IJHS-35-2000-Issue-1	Dietary Diversity in Manu–Samhita			 P Sensarma	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol35_1_3_PSensarma.pdf	183.0		
IJHS-35-2000-Issue-1	Origin of the Mean Motion Tables of Jai Singh			 B V Dalen	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol35_1_4_BvDalen.pdf	363.0		
IJHS-35-2000-Issue-1	Pharmaceutical Society of India: The oldest Indian Pharmaceutical Organisation			 H Singh	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol35_1_5_HSingh.pdf	139.0		
IJHS-35-2000-Issue-1	Book Reviews	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol35_1_6_BookReviews.pdf	136.0		
IJHS-35-2000-Issue-1	Notices			 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol35_1_7_Notices.pdf	39.0		
IJHS-35-2000-Issue-3	A Case for Revising the Date of Vedanga Jyotisa			 B N N Achar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol35_3_1_BNNAchar.pdf	149.0		
IJHS-35-2000-Issue-3	Babylonian Source of Aryabhata’s Planetary Constants			 K D Abhyankar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol35_3_2_KDAbhyankar.pdf	62.0		
IJHS-35-2000-Issue-3	Govindaswamin’s Arithmetic Rules Cited in the Kriyakramakari of Sankara and Narayana			 T Hayashi	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol35_3_3_THayashi.pdf	666.0		
IJHS-35-2000-Issue-3	Astronomical Instruments at Kota			 V N Sharma	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol35_3_4_VNSharma.pdf	427.0		
IJHS-35-2000-Issue-3	Joseph Needham and the History of Indian Technology			 Irfan Habib	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol35_3_5_IHabib.pdf	615.0		
IJHS-35-2000-Issue-3	Book Reviews	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol35_3_6_BookReviews.pdf	131.0		
IJHS-35-2000-Issue-3	Notices			 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol35_3_7_Notices.pdf	33.0		
IJHS-35-2000-Issue-3	Conferences: NISTADS INSA Workshop on History of Science in India			 A N Thakur	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol35_3_8_Conferences.pdf	108.0		
IJHS-35-2000-Issue-4	On the Caitradi Scheme			 B N N Achar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol35_4_1_BNNAchar.pdf	280.0		
IJHS-35-2000-Issue-4	Planetary Revolutions in Indian Astronomy			 Hugh Thurston	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol35_4_2_HThurston.pdf	121.0		
IJHS-35-2000-Issue-4	Jean–Baptiste Biot on the History of Indian Astronomy (1830–1860): The Nation in the Post–Enlightenment Historiography of Science			 Dhruv Raina	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol35_4_3_DRaina.pdf	509.0		
IJHS-35-2000-Issue-4	Book Reviews	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol35_4_4_BookReviews.pdf	108.0		
IJHS-35-2000-Issue-4	Supplements			 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol35_4_5_SupplementsHOSResearchProjects.pdf	1524.0		
IJHS-36-2001-Issue-1&2	New Insights on the 1600 Year Old Corrosion Resistant Delhi Iron Pillar			 R Balasubramaniam	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol36_1and2_1_RBalasubramanian.pdf	1182.0		
IJHS-36-2001-Issue-1&2	Measuring Time With Long Syllables			 S R Sarma	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol36_1and2_2_SRSarma.pdf	82.0		
IJHS-36-2001-Issue-1&2	Ahargana and Weekdays As Per Modern Suryasiddhanta			 A K Bag	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol36_1and2_3_AKBag.pdf	163.0		
IJHS-36-2001-Issue-1&2	Book Reviews	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol36_1and2_4_BookReview.pdf	152.0		
IJHS-36-2001-Issue-1&2	Notices of Journals			 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol36_1and2_5_Notices.pdf	72.0		
IJHS-36-2001-Issue-1&2	Conferences			 A K Bag	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol36_1and2_6_Conferences.pdf	119.0		
IJHS-36-2001-Issue-1&2	Projects Approved and Renewed by the Indian National Commission for History of Science			 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol36_1and2_7_Projects.pdf	75.0		
IJHS-36-2001-Issue-3&4	Technology of Forge Welding Adopted at Mallappadi – An Iron Age Site in Tamil Nadu			 B Sasisekaran and B raghunatha Rao	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol36_3and4_1_BSasisekaran.pdf	375.0		
IJHS-36-2001-Issue-3&4	Aryabhata: His name‚ Time and Provenance			 K V Sarma	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol36_3and4_2_KVSarma.pdf	161.0		
IJHS-36-2001-Issue-3&4	Aryabhata’s Kaliyuga Revisited: An Optimization Problem			 Y V Jeppu	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol36_3and4_3_YVJeppu.pdf	125.0		
IJHS-36-2001-Issue-3&4	Vakyakarana–A Study			 K Chandra Hari	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol36_3and4_4_KCHari.pdf	333.0		
IJHS-36-2001-Issue-3&4	A Tale of Two Fingerprint Experts			 G S Sodhi and Jasjeet Kaur	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol36_3and4_5_GSSodhi.pdf	112.0		
IJHS-36-2001-Issue-3&4	Book Reviews	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol36_3and4_6_BookReviews.pdf	138.0		
IJHS-36-2001-Issue-3&4	Project Report: Search for Ancient Indian Records of the Sighting of Supernovae			 Jayant V Narlikar and Saroja Bhate	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol36_3and4_7_ProjectReport.pdf	1503.0		
IJHS-36-2001-Issue-3&4	Conferences			 S M R Ansari	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol36_3and4_8_Conferences.pdf	126.0		
IJHS-37-2002-Issue-1	Studies of Ancient Indian OCP Period Copper			 RBalasubramaniam‚ M N Mungole et. al	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_1_1_RBalasubramaniam.pdf	350.0		
IJHS-37-2002-Issue-1	Metallurgy and Metal Industry in Ancient Tamil Nadu— An Archaeological Study			 B Sasisekaran	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_1_2_BSasisekaran.pdf	180.0		
IJHS-37-2002-Issue-1	Probable Rationale for Unequal Naksatra Divisions in Jain Astronomy			 K D Abhyankar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_1_3_KDAbhyankar.pdf	89.0		
IJHS-37-2002-Issue-1	Indigenous Colours in Mithila(North Bihar)– A Historical Perspective			 Vidyanath Jha	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_1_4_VJha.pdf	288.0		
IJHS-37-2002-Issue-1	The Topography of a Changing World			 T N Venkateswaran	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_1_5_TVVenkateswaran.pdf	370.0		
IJHS-37-2002-Issue-1	Book Review	General	Other	 A N Thakur	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_1_6_BookReview.pdf	27.0		
IJHS-37-2002-Issue-1	Conferences			 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_1_7_Conference.pdf	92.0		
IJHS-37-2002-Issue-1	Supplement: Growth of Scientific Periodicals in India (1788– 1900)			 B K Sen	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_1_9_Supplement%20ScientificPeriodicals.pdf	629.0		
IJHS-37-2002-Issue-2	Aryabhata and the table of Rsines			 B N Narahari Achar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_2_1_BNNAchar.pdf	70.0		
IJHS-37-2002-Issue-2	Genesis and Antecedents of Aryabhatiya			 K Chandra Hari	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_2_2_KCHari.pdf	218.0		
IJHS-37-2002-Issue-2	A New Study of Dhar Iron Pillar			 R Balasubramaniam	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_2_3_RBalasubramaniam.pdf	1321.0		
IJHS-37-2002-Issue-2	Fritz Haber— A Conflicting Chemist			 Jaime Wisniak	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_2_4_JWisniak.pdf	344.0		
IJHS-37-2002-Issue-2	Sir C V Raman and his contacts with Hungarian Scientists			 Rajinder Singh	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_2_5_RSingh.pdf	388.0		
IJHS-37-2002-Issue-2	Book Review	General	Other	 Kiran Arora	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_2_6_BookReview.pdf	41.0		
IJHS-37-2002-Issue-2	Projects Report: Minerals and Metals in Ancient India			 Shabnam Shukla	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_2_7_ProjectReport.pdf	45.0		
IJHS-37-2002-Issue-2	Conferences: Indian History Congress			 Shabnam Shukla	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_2_8_Conferences.pdf	70.0		
IJHS-37-2002-Issue-2	Conferences: National Seminar			 Balai Chaki	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_2_9_BChaki.pdf	50.0		
IJHS-37-2002-Issue-2	Indian National Commission for History of Science: Projects Renewed and Approved			 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_2_10_INCforHOS.pdf	44.0		
IJHS-37-2002-Issue-2	Supplement: Growth of Scientific Periodicals in India (1788– 1900)			 B K Sen	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_2_11_SupplementScientificPeriodicals.pdf	995.0		
IJHS-37-2002-Issue-3	On Two Important Provisions in Vedanga&ndash Jyotisa			 K D Abhyankar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_3_1_KDAbhyankar.pdf	129.0		
IJHS-37-2002-Issue-3	Date of Haridatta‚ Promulgator of the Prahita System of Astronomy in Kerala			 K Chandra Hari	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_3_2_KCHari.pdf	213.0		
IJHS-37-2002-Issue-3	Nemicandra’s Rule for the Volume of a Sphere			 Dipak Jadhav	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_3_3_DJadhav.pdf	207.0		
IJHS-37-2002-Issue-3	Practical Astronomy in Indo–Persian Sources			 S M R Ansari	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_3_4_SMRAnsari.pdf	156.0		
IJHS-37-2002-Issue-3	Sir CV Raman‚ Dame Kathleen Lonsdale and their Scientific Controversy due to the Diffuse Spots in X–ray Photographs			 Ravinder Singh	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_3_5_RSingh.pdf	342.0		
IJHS-37-2002-Issue-3	Book Review: Ayurvedic remedies for the whole family	General	Other	 N Kumar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_3_6_BookReview.pdf	185.0		
IJHS-37-2002-Issue-3	Project Report: Shipping and ship building in India– Medieval Period			 Shabnam Shukla	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_3_7_ProjectReport.pdf	24.0		
IJHS-37-2002-Issue-3	Orbituary: Apurba Kumar Chakravarty			 Shabnam Shukla‚ S K Chatterjee	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_3_8_Obituary.pdf	106.0		
IJHS-37-2002-Issue-3	Notice of Journals			 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_3_9_NoticeofJournals.pdf	23.0		
IJHS-37-2002-Issue-3	Supplement: Growth of Scientific Periodicals in India (1788– 1900)			 B K Sen	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_3_10_SupplementScientificPeriodicalsBKSen.pdf	1250.0		
IJHS-37-2002-Issue-4	The Objective Criteria in Deciphering the Indus Script			 Madhusudan Mishra	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_4_1_MMishra.pdf	127.0		
IJHS-37-2002-Issue-4	Material and Electrochemical Characterization of Ancient Indian OCP Period Copper			 T Laha et. al.	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_4_2_TLaha.pdf	188.0		
IJHS-37-2002-Issue-4	An Early Eclipse Record of Indian Astronomy			 K Chandra Hari	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_4_3_KCHari.pdf	95.0		
IJHS-37-2002-Issue-4	Hugh Martin Leake: A Historical Memoir			 N C Shah	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_4_4_NCShah.pdf	169.0		
IJHS-37-2002-Issue-4	The beginning of Biochemical Researches in India— An Historical Perspective			 Srabani sen	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_4_5_SSen.pdf	287.0		
IJHS-37-2002-Issue-4	Book Review : Kautilya’s Arthasastra in the light of modern science and technology	General	Other	 Arun Kumar Biswas	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_4_6_BookReview.pdf	115.0		
IJHS-37-2002-Issue-4	Project Report: Raj Nighantu of Narhari Pandit			 Shabnam Shukla	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_4_8_ProjectReport.pdf	67.0		
IJHS-37-2002-Issue-4	Orbituary: Shabbir Ahmad Khan Ghori			 S M R Ansari	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_4_9_Obituary.pdf	55.0		
IJHS-37-2002-Issue-4	Notice of Journals	Other	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol37_4_10_NoticeofJournals.pdf	45.0		
IJHS-38-2003-Issue-1	Agni–Kunda—A Negelected Area of Study in the History of Ancient Mathematics	Math	Indic	 R C Gupta	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol38_1_1_RCGupta.pdf	606.0		
IJHS-38-2003-Issue-1	Luni–Solar Calender‚ Kali Ahargana and Julian Days	Astronomy	Indic	 A K Bag	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol38_1_2_AKBag.pdf	721.0		
IJHS-38-2003-Issue-1	A Note on the Ahargana and the Weekdays as per Modern Suryasiddhanta	Astronomy	Indic	 A K Bag	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol38_1_3_AKBag.pdf	183.0		
IJHS-38-2003-Issue-1	Eclipse Observations of Paramesvara‚ the 14–15th century Astronomer of Kerala	Astronomy	Indic	 K Chandra Hari	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol38_1_4_KCHari.pdf	666.0		
IJHS-38-2003-Issue-1	Dirac and Heisenberg in Hawaii	Other	Western	 S F Tuan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol38_1_5_SFTuan.pdf	373.0		
IJHS-38-2003-Issue-1	Book Review: Metallurgy in Indian Archaeology	General	Other	 R K Dube	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol38_1_6_BookReview.pdf	203.0		
IJHS-38-2003-Issue-1	Obituary: Jagat Narain Kapur	Math	Other	 A K Bag	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol38_1_7_Obituary.pdf	218.0		
IJHS-38-2003-Issue-2	Internal Consistency of Eclipses and Planetary Positions in Mahabharata	Astronomy	Indic	 R N Iyengar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol38_2_1_RNIyengar.pdf	2037.0		https://cahc.jainuniversity.ac.in/assets/cached_papers/rni/Vol38_2_1_RNIyengar.pdf
IJHS-38-2003-Issue-2	About the Signification of Wootz and Other Names Given to Steel	Metallurgy	Indic	 J Le Coze	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol38_2_2_JLCoze.pdf	458.0		
IJHS-38-2003-Issue-2	Corrections to the Terrestrial Latitude in Tantrasangraha	Astronomy	Indic	 K Ramasubramanian and M S Sriram	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol38_2_3_KRamasubramanian.pdf	532.0		
IJHS-38-2003-Issue-2	Cudamaninighantu — An Unpublished Work on Dravyaguna by Suraya	Medicine	Indic	 B Rama Rao	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol38_2_4_BRRao.pdf	253.0		
IJHS-38-2003-Issue-2	C V Raman and the American Scientists	Other	Western	 Rajinder Singh	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol38_2_5_RSingh.pdf	1003.0		
