म०,सू०,मं०,अष्ट०,अ०,व०,Mantra
1,123,8,2,1,5,स॒दृशी॑र॒द्य स॒दृशी॒रिदु॒ श्वो दी॒र्घं स॑चन्ते॒ वरु॑णस्य॒ धाम॑ । अ॒न॒व॒द्यास्त्रिं॒शतं॒ योज॑ना॒न्येकै॑का॒ क्रतुं॒ परि॑ यन्ति स॒द्यः ॥
1,123,9,2,1,5,जा॒न॒त्यह्न॑ः प्रथ॒मस्य॒ नाम॑ शु॒क्रा कृ॒ष्णाद॑जनिष्ट श्विती॒ची । ऋ॒तस्य॒ योषा॒ न मि॑नाति॒ धामाह॑रहर्निष्कृ॒तमा॒चर॑न्ती ॥
1,123,10,2,1,5,क॒न्ये॑व त॒न्वा॒३॒॑ शाश॑दानाँ॒ एषि॑ देवि दे॒वमिय॑क्षमाणम् । सं॒स्मय॑माना युव॒तिः पु॒रस्ता॑दा॒विर्वक्षां॑सि कृणुषे विभा॒ती ॥
1,123,11,2,1,6,सु॒सं॒का॒शा मा॒तृमृ॑ष्टेव॒ योषा॒विस्त॒न्वं॑ कृणुषे दृ॒शे कम् । भ॒द्रा त्वमु॑षो वित॒रं व्यु॑च्छ॒ न तत्ते॑ अ॒न्या उ॒षसो॑ नशन्त ॥
1,123,12,2,1,6,अश्वा॑वती॒र्गोम॑तीर्वि॒श्ववा॑रा॒ यत॑माना र॒श्मिभि॒ः सूर्य॑स्य । परा॑ च॒ यन्ति॒ पुन॒रा च॑ यन्ति भ॒द्रा नाम॒ वह॑माना उ॒षास॑ः ॥
1,123,13,2,1,6,ऋ॒तस्य॑ र॒श्मिम॑नु॒यच्छ॑माना भ॒द्रम्भ॑द्रं॒ क्रतु॑म॒स्मासु॑ धेहि । उषो॑ नो अ॒द्य सु॒हवा॒ व्यु॑च्छा॒स्मासु॒ रायो॑ म॒घव॑त्सु च स्युः ॥
1,124,1,2,1,,उ॒षा उ॒च्छन्ती॑ समिधा॒ने अ॒ग्ना उ॒द्यन्सूर्य॑ उर्वि॒या ज्योति॑रश्रेत् । दे॒वो नो॒ अत्र॑ सवि॒ता न्वर्थं॒ प्रासा॑वीद्द्वि॒पत्प्र चतु॑ष्पदि॒त्यै ॥
1,124,2,2,1,,अमि॑नती॒ दैव्या॑नि व्र॒तानि॑ प्रमिन॒ती म॑नु॒ष्या॑ यु॒गानि॑ । ई॒युषी॑णामुप॒मा शश्व॑तीनामायती॒नां प्र॑थ॒मोषा व्य॑द्यौत् ॥
1,124,3,2,1,,ए॒षा दि॒वो दु॑हि॒ता प्रत्य॑दर्शि॒ ज्योति॒र्वसा॑ना सम॒ना पु॒रस्ता॑त् । ऋ॒तस्य॒ पन्था॒मन्वे॑ति सा॒धु प्र॑जान॒तीव॒ न दिशो॑ मिनाति ॥
1,124,4,2,1,,उपो॑ अदर्शि शु॒न्ध्युवो॒ न वक्षो॑ नो॒धा इ॑वा॒विर॑कृत प्रि॒याणि॑ । अ॒द्म॒सन्न स॑स॒तो बो॒धय॑न्ती शश्वत्त॒मागा॒त्पुन॑रे॒युषी॑णाम् ॥
1,124,5,2,1,,पूर्वे॒ अर्धे॒ रज॑सो अ॒प्त्यस्य॒ गवां॒ जनि॑त्र्यकृत॒ प्र के॒तुम् । व्यु॑ प्रथते वित॒रं वरी॑य॒ ओभा पृ॒णन्ती॑ पि॒त्रोरु॒पस्था॑ ॥
1,124,6,2,1,,ए॒वेदे॒षा पु॑रु॒तमा॑ दृ॒शे कं नाजा॑मिं॒ न परि॑ वृणक्ति जा॒मिम् । अ॒रे॒पसा॑ त॒न्वा॒३॒॑ शाश॑दाना॒ नार्भा॒दीष॑ते॒ न म॒हो वि॑भा॒ती ॥
1,124,7,2,1,,अ॒भ्रा॒तेव॑ पुं॒स ए॑ति प्रती॒ची ग॑र्ता॒रुगि॑व स॒नये॒ धना॑नाम् । जा॒येव॒ पत्य॑ उश॒ती सु॒वासा॑ उ॒षा ह॒स्रेव॒ नि रि॑णीते॒ अप्स॑ः ॥
1,124,8,2,1,,स्वसा॒ स्वस्रे॒ ज्याय॑स्यै॒ योनि॑मारै॒गपै॑त्यस्याः प्रति॒चक्ष्ये॑व । व्यु॒च्छन्ती॑ र॒श्मिभि॒ः सूर्य॑स्या॒ञ्ज्य॑ङ्क्ते समन॒गा इ॑व॒ व्राः ॥
1,124,9,2,1,,आ॒सां पूर्वा॑सा॒मह॑सु॒ स्वसॄ॑णा॒मप॑रा॒ पूर्वा॑म॒भ्ये॑ति प॒श्चात् । ताः प्र॑त्न॒वन्नव्य॑सीर्नू॒नम॒स्मे रे॒वदु॑च्छन्तु सु॒दिना॑ उ॒षास॑ः ॥
1,124,10,2,1,,प्र बो॑धयोषः पृण॒तो म॑घो॒न्यबु॑ध्यमानाः प॒णय॑ः ससन्तु । रे॒वदु॑च्छ म॒घव॑द्भ्यो मघोनि रे॒वत्स्तो॒त्रे सू॑नृते जा॒रय॑न्ती ॥
1,124,11,2,1,,अवे॒यम॑श्वैद्युव॒तिः पु॒रस्ता॑द्यु॒ङ्क्ते गवा॑मरु॒णाना॒मनी॑कम् । वि नू॒नमु॑च्छा॒दस॑ति॒ प्र के॒तुर्गृ॒हंगृ॑ह॒मुप॑ तिष्ठाते अ॒ग्निः ॥
1,124,12,2,1,,उत्ते॒ वय॑श्चिद्वस॒तेर॑पप्त॒न्नर॑श्च॒ ये पि॑तु॒भाजो॒ व्यु॑ष्टौ । अ॒मा स॒ते व॑हसि॒ भूरि॑ वा॒ममुषो॑ देवि दा॒शुषे॒ मर्त्या॑य ॥
1,124,13,2,1,,अस्तो॑ढ्वं स्तोम्या॒ ब्रह्म॑णा॒ मेऽवी॑वृधध्वमुश॒तीरु॑षासः । यु॒ष्माकं॑ देवी॒रव॑सा सनेम सह॒स्रिणं॑ च श॒तिनं॑ च॒ वाज॑म् ॥
1,125,1,2,1,10,प्रा॒ता रत्नं॑ प्रात॒रित्वा॑ दधाति॒ तं चि॑कि॒त्वान्प्र॑ति॒गृह्या॒ नि ध॑त्ते । तेन॑ प्र॒जां व॒र्धय॑मान॒ आयू॑ रा॒यस्पोषे॑ण सचते सु॒वीर॑ः ॥
1,125,2,2,1,10,सु॒गुर॑सत्सुहिर॒ण्यः स्वश्वो॑ बृ॒हद॑स्मै॒ वय॒ इन्द्रो॑ दधाति । यस्त्वा॒यन्तं॒ वसु॑ना प्रातरित्वो मु॒क्षीज॑येव॒ पदि॑मुत्सि॒नाति॑ ॥
1,125,3,2,1,10,आय॑म॒द्य सु॒कृतं॑ प्रा॒तरि॒च्छन्नि॒ष्टेः पु॒त्रं वसु॑मता॒ रथे॑न । अं॒शोः सु॒तं पा॑यय मत्स॒रस्य॑ क्ष॒यद्वी॑रं वर्धय सू॒नृता॑भिः ॥
1,125,4,2,1,10,उप॑ क्षरन्ति॒ सिन्ध॑वो मयो॒भुव॑ ईजा॒नं च॑ य॒क्ष्यमा॑णं च धे॒नव॑ः । पृ॒णन्तं॑ च॒ पपु॑रिं च श्रव॒स्यवो॑ घृ॒तस्य॒ धारा॒ उप॑ यन्ति वि॒श्वत॑ः ॥
1,125,5,2,1,10,नाक॑स्य पृ॒ष्ठे अधि॑ तिष्ठति श्रि॒तो यः पृ॒णाति॒ स ह॑ दे॒वेषु॑ गच्छति । तस्मा॒ आपो॑ घृ॒तम॑र्षन्ति॒ सिन्ध॑व॒स्तस्मा॑ इ॒यं दक्षि॑णा पिन्वते॒ सदा॑ ॥
1,125,6,2,1,10,दक्षि॑णावता॒मिदि॒मानि॑ चि॒त्रा दक्षि॑णावतां दि॒वि सूर्या॑सः । दक्षि॑णावन्तो अ॒मृतं॑ भजन्ते॒ दक्षि॑णावन्त॒ः प्र ति॑रन्त॒ आयु॑ः ॥
1,125,7,2,1,10,मा पृ॒णन्तो॒ दुरि॑त॒मेन॒ आर॒न्मा जा॑रिषुः सू॒रय॑ः सुव्र॒तास॑ः । अ॒न्यस्तेषां॑ परि॒धिर॑स्तु॒ कश्चि॒दपृ॑णन्तम॒भि सं य॑न्तु॒ शोका॑ः ॥
1,126,1,2,1,,अम॑न्दा॒न्स्तोमा॒न्प्र भ॑रे मनी॒षा सिन्धा॒वधि॑ क्षिय॒तो भा॒व्यस्य॑ । यो मे॑ स॒हस्र॒ममि॑मीत स॒वान॒तूर्तो॒ राजा॒ श्रव॑ इ॒च्छमा॑नः ॥
1,126,2,2,1,,श॒तं राज्ञो॒ नाध॑मानस्य नि॒ष्काञ्छ॒तमश्वा॒न्प्रय॑तान्स॒द्य आद॑म् । श॒तं क॒क्षीवाँ॒ असु॑रस्य॒ गोनां॑ दि॒वि श्रवो॒ऽजर॒मा त॑तान ॥
1,126,3,2,1,,उप॑ मा श्या॒वाः स्व॒नये॑न द॒त्ता व॒धूम॑न्तो॒ दश॒ रथा॑सो अस्थुः । ष॒ष्टिः स॒हस्र॒मनु॒ गव्य॒मागा॒त्सन॑त्क॒क्षीवाँ॑ अभिपि॒त्वे अह्ना॑म् ॥
1,126,4,2,1,,च॒त्वा॒रिं॒शद्दश॑रथस्य॒ शोणा॑ः स॒हस्र॒स्याग्रे॒ श्रेणिं॑ नयन्ति । म॒द॒च्युत॑ः कृश॒नाव॑तो॒ अत्या॑न्क॒क्षीव॑न्त॒ उद॑मृक्षन्त प॒ज्राः ॥
