Mandala,Sukta,MantraNum,Mantra
8,92,4,अपादु शिप्र्यन्धसः सुदक्षस्य प्रहोषिणः। इन्दोरिन्द्रो यवाशिरः॥
8,92,5,तम्वभि प्रार्चतेन्द्रं सोमस्य पीतये। तदिद्ध्यस्य वर्धनम्॥
8,92,6,अस्य पीत्वा मदानां देवो देवस्यौजसा। विश्वाभि भुवना भुवत्॥
8,92,7,त्यमु वः सत्रासाहं विश्वासु गीर्ष्वायतम्। आ च्यावयस्यूतये॥
8,92,8,युध्मं सन्तमनर्वाणं सोमपामनपच्युतम्। नरमवार्यक्रतुम्॥
8,92,9,शिक्षा ण इन्द्र राय आ पुरु विद्वाँ ऋचीषम। अवा नः पार्ये धने॥
8,92,10,अतश्चिदिन्द्र ण उपा याहि शतवाजया। इषा सहस्रवाजया॥
8,92,11,अयाम धीवतो धियोऽर्वद्भिः शक्र गोदरे। जयेम पृत्सु वज्रिवः॥
8,92,12,वयमु त्वा शतक्रतो गावो न यवसेष्वा। उक्थेषु रणयामसि॥
8,92,13,विश्वा हि मर्त्यत्वनानुकामा शतक्रतो। अगन्म वज्रिन्नाशसः॥
8,92,14,त्वे सु पुत्र शवसोऽवृत्रन्कामकातयः। न त्वामिन्द्राति रिच्यते॥
8,92,15,स नो वृषन्सनिष्ठया सं घोरया द्रवित्न्वा। धियाविड्ढि पुरंध्या॥
8,92,16,यस्ते नूनं शतक्रतविन्द्र द्युम्नितमो मदः। तेन नूनं मदे मदेः॥
8,92,17,यस्ते चित्रश्रवस्तमो य इन्द्र वृत्रहन्तमः। य ओजोदातमो मदः॥
8,92,18,विद्मा हि यस्ते अद्रिवस्त्वादत्तः सत्य सोमपाः। विश्वासु दस्म कृष्टिषु॥
8,92,19,इन्द्राय मद्वने सुतं परि ष्टोभन्तु नो गिरः। अर्कमर्चन्तु कारवः॥
8,92,20,यस्मिन्विश्वा अधि श्रियो रणन्ति सप्त संसदः। इन्द्रं सुते हवामहे॥
